"Id";"ScreenName";"Description";"Name";"FollowersCount";"Protected";"Verified";"GeoEnabled";"StatusesCount";"FriendsCount";"Language";"ModificationTimestamp"
756092;"seanjackson";"";"Sean Jackson";0;"0";"";"";0;0;"";"2015-02-04 09:51:23"
756129;"johnolilly";"";"John Lilly";0;"0";"";"";0;0;"";"2015-02-05 19:46:27"
756203;"choi";"";"";0;"0";"";"";0;0;"";"2015-02-16 12:07:05"
756223;"TheRealEdwin";"";"Edwin";0;"0";"";"";0;0;"";"2015-02-04 10:29:40"
756241;"dreid";"";"David Reid";0;"0";"";"";0;0;"";"2015-02-16 18:28:01"
756278;"ChrisPirillo";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:08:25"
756336;"clover";"";"";0;"0";"";"";0;0;"";"2015-02-06 22:49:16"
756466;"beach";"";"David Beach";0;"0";"";"";0;0;"";"2015-02-10 09:45:38"
756537;"myanimator";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:56:09"
756556;"superfoo";"";"brianna";0;"0";"";"";0;0;"";"2015-02-16 18:05:01"
756582;"fivefootmama";"";"";0;"0";"";"";0;0;"";"2015-02-04 10:37:23"
756596;"Krapsnart";"";"Emily W.";0;"0";"";"";0;0;"";"2015-02-06 17:49:09"
756603;"cindy";"";"Cindy";0;"0";"";"";0;0;"";"2015-02-11 14:05:12"
756613;"Fe";"";"Fe";0;"0";"";"";0;0;"";"2015-03-12 14:02:28"
756632;"Hannah";"";"Hannah";0;"0";"";"";0;0;"";"2015-02-28 12:48:43"
757439;"shrutigoradia";"";"";0;"0";"";"";0;0;"";"2015-03-04 09:45:21"
757602;"bgiese";"";"Brian Giese";0;"0";"";"";0;0;"";"2015-02-16 00:56:07"
757859;"betobeto";"";"";0;"0";"";"";0;0;"";"2015-02-19 19:56:58"
757896;"Gauravonomics";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:53:17"
758034;"JosephFinn";"";"";0;"0";"";"";0;0;"";"2015-02-04 21:13:41"
758144;"inti";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:21:26"
758185;"a7an";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:49:32"
758247;"me3dia";"";"Andrew Huff";0;"0";"";"";0;0;"";"2015-02-18 03:43:13"
758248;"Everyone";"";"Everyone";0;"0";"";"";0;0;"";"2015-02-10 05:43:17"
758459;"egypt";"";"J";0;"0";"";"";0;0;"";"2015-02-06 19:51:34"
758605;"klandwehr";"";"";0;"0";"";"";0;0;"";"2015-02-09 03:59:26"
758608;"HomerSimpson";"";"";0;"0";"";"";0;0;"";"2015-02-12 05:55:42"
758678;"whskr";"";"";0;"0";"";"";0;0;"";"2015-02-04 20:19:52"
759036;"infelix";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:45:53"
759126;"dekrazee1";"";"";0;"0";"";"";0;0;"";"2015-02-09 10:02:42"
759186;"ccarfi";"";"christopher carfi";0;"0";"";"";0;0;"";"2015-02-09 01:24:49"
759251;"CNN";"";"";0;"0";"";"";0;0;"";"2015-02-04 01:00:08"
759287;"lilacina";"";"";0;"0";"";"";0;0;"";"2015-02-12 09:29:12"
759292;"Duk";"";"Dirk Frazier";0;"0";"";"";0;0;"";"2015-02-06 14:31:09"
759740;"min";"";"min";0;"0";"";"";0;0;"";"2015-02-06 17:09:54"
759789;"isaacf";"";"isaacf";0;"0";"";"";0;0;"";"2015-02-26 02:58:42"
759841;"schrodingercat";"";"Julie";0;"0";"";"";0;0;"";"2015-03-04 13:10:08"
760069;"young";"";"??";0;"0";"";"";0;0;"";"2015-02-15 02:32:56"
760238;"guillembaches";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:56:07"
760639;"playadura";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:38:20"
760654;"paulbradshaw";"";"Paul Bradshaw";0;"0";"";"";0;0;"";"2015-02-10 11:01:03"
760660;"virtual4now";"";"Tim Wilson";0;"0";"";"";0;0;"";"2015-02-24 13:38:36"
760749;"tlalocman";"";"";0;"0";"";"";0;0;"";"2015-03-16 17:23:35"
760807;"lacordero";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:41:42"
760844;"nyghtwolf";"";"";0;"0";"";"";0;0;"";"2015-02-19 19:37:12"
761290;"extralife";"";"Scott Johnson";0;"0";"";"";0;0;"";"2015-02-06 17:15:54"
761428;"epredator";"";"Ian Hughes/epredator";0;"0";"";"";0;0;"";"2015-02-09 02:39:04"
761483;"netwalker";"";"";0;"0";"";"";0;0;"";"2015-02-12 03:08:57"
761613;"evan";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:45:04"
761705;"Luis";"";"Luis";0;"0";"";"";0;0;"";"2015-02-06 01:16:16"
761906;"modulor";"";"Guillermo Amador";0;"0";"";"";0;0;"";"2015-02-06 23:34:13"
761974;"geor";"";"GG";0;"0";"";"";0;0;"";"2015-02-04 20:45:30"
761975;"mathowie";"";"";0;"0";"";"";0;0;"";"2015-02-05 17:04:46"
762115;"paranoideo";"";"";0;"0";"";"";0;0;"";"2015-02-19 19:42:02"
762274;"cyberdoyle";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:27:40"
762397;"bowbrick";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:19:07"
763300;"cbtacy";"";"Chris Tacy";0;"0";"";"";0;0;"";"2015-02-09 13:56:04"
763418;"suethomas";"";"Sue Thomas";0;"0";"";"";0;0;"";"2015-02-11 09:06:16"
763480;"harsh";"";"Jeff Harshbarger";0;"0";"";"";0;0;"";"2015-02-04 20:54:53"
763591;"deanwinchester";"";"";0;"0";"";"";0;0;"";"2015-02-09 02:59:18"
763699;"katiefehren";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:39:48"
763712;"woz";"";"S. Wozniak";0;"0";"";"";0;0;"";"2015-03-05 07:25:06"
763841;"alt1040";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:25:30"
763934;"cwood";"";"";0;"0";"";"";0;0;"";"2015-03-04 11:39:09"
763962;"Kuma";"";"";0;"0";"";"";0;0;"";"2015-02-11 15:18:51"
764036;"fmonroy";"";"Fran Monroy Moret";0;"0";"";"";0;0;"";"2015-02-05 22:31:10"
764182;"vinta";"";"Self-Discipline";0;"0";"";"";0;0;"";"2015-02-04 11:03:40"
764243;"amnesico";"";"Laslo Rojas";0;"0";"";"";0;0;"";"2015-02-04 04:16:44"
764284;"ashtalks";"";"";0;"0";"";"";0;0;"";"2015-02-07 04:49:27"
764365;"dajbelshaw";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:16:05"
764494;"Flow";"";"Flow";0;"0";"";"";0;0;"";"2015-02-28 12:59:24"
764533;"JohnTP";"";"JohnTP";0;"0";"";"";0;0;"";"2015-02-05 19:30:15"
764537;"aminsabeti";"";"";0;"0";"";"";0;0;"";"2015-02-11 15:36:22"
764629;"DavidGurteen";"";"David Gurteen";0;"0";"";"";0;0;"";"2015-02-04 19:32:31"
765270;"AndreasL";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:00:24"
765362;"Dal";"";"Dal";0;"0";"";"";0;0;"";"2015-03-01 08:43:14"
765424;"SawLady";"";"";0;"0";"";"";0;0;"";"2015-02-15 09:25:01"
765524;"iris";"";"Iris";0;"0";"";"";0;0;"";"2015-02-06 02:00:54"
765548;"hmason";"";"";0;"0";"";"";0;0;"";"2015-02-04 14:35:02"
765694;"jongalloway";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:43:28"
765845;"PSFK";"";"";0;"0";"";"";0;0;"";"2015-02-05 12:00:21"
765929;"bobtiki";"";"";0;"0";"";"";0;0;"";"2015-02-04 19:30:07"
765990;"deep";"";"deep";0;"0";"";"";0;0;"";"2015-03-12 09:24:38"
766006;"alexm";"";"Alejandro Martinez";0;"0";"";"";0;0;"";"2015-02-05 14:07:10"
766153;"koci";"";"";0;"0";"";"";0;0;"";"2015-03-12 09:31:36"
766447;"ajmorris";"";"AJ Morris";0;"0";"";"";0;0;"";"2015-02-06 01:16:13"
766658;"aptronym";"";"";0;"0";"";"";0;0;"";"2015-02-04 18:20:41"
766906;"ju";"";"ju";0;"0";"";"";0;0;"";"2015-02-04 16:12:02"
766930;"annpo";"";"po";0;"0";"";"";0;0;"";"2015-02-06 00:30:55"
767183;"bendiken";"";"";0;"0";"";"";0;0;"";"2015-02-07 21:32:30"
767191;"skitch";"";"Skitch";0;"0";"";"";0;0;"";"2015-02-09 05:13:53"
767396;"ambermac";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:46:22"
767412;"EB";"";"Eric B.";0;"0";"";"";0;0;"";"2015-02-19 20:16:26"
767753;"sandro";"";"Alessandro Abate";0;"0";"";"";0;0;"";"2015-02-11 15:20:27"
767814;"mi";"";"Michelle";0;"0";"";"";0;0;"";"2015-02-04 09:04:31"
767858;"marnanel";"";"";0;"0";"";"";0;0;"";"2015-02-04 15:53:46"
768053;"RAD";"";"RAD";0;"0";"";"";0;0;"";"2015-02-11 21:37:47"
768197;"haacked";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:43:14"
768288;"joshowens";"";"";0;"0";"";"";0;0;"";"2015-02-24 11:47:00"
768632;"ceonyc";"";"Charlie O'Donnell";0;"0";"";"";0;0;"";"2015-02-04 16:11:35"
768726;"Evil";"";"Victoria";0;"0";"";"";0;0;"";"2015-02-08 05:51:51"
768828;"Yankara";"";"";0;"0";"";"";0;0;"";"2015-03-12 20:32:55"
768841;"lion05";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:03:15"
768880;"rafael_j";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:26:43"
769101;"DavidDiFranco";"";"";0;"0";"";"";0;0;"";"2015-02-04 14:34:32"
769254;"paultoo";"";"";0;"0";"";"";0;0;"";"2015-02-11 14:46:24"
769293;"Flapy";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:01:48"
769334;"madan";"";"Madan";0;"0";"";"";0;0;"";"2015-03-18 01:00:18"
769361;"candrie";"";"";0;"0";"";"";0;0;"";"2015-02-05 16:59:42"
769404;"robc";"";"Robert Canales";0;"0";"";"";0;0;"";"2015-03-12 17:46:34"
769699;"AndyBold";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:35:14"
769964;"jkusunoki";"";"José Kusunoki";0;"0";"";"";0;0;"";"2015-02-11 09:18:24"
770034;"mrandre";"";"Andre Behrens";0;"0";"";"";0;0;"";"2015-02-11 08:55:15"
770057;"soci";"";"soci";0;"0";"";"";0;0;"";"2015-02-19 21:05:16"
770249;"Lon";"";"Lon";0;"0";"";"";0;0;"";"2015-02-15 14:22:03"
770436;"que";"";"que?";0;"0";"";"";0;0;"";"2015-02-26 02:19:54"
770441;"ThomAllen";"";"Thom Allen";0;"0";"";"";0;0;"";"2015-02-24 13:21:25"
770550;"rakeshlobster";"";"";0;"0";"";"";0;0;"";"2015-03-18 19:26:21"
770729;"lizgannes";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:21:48"
770759;"EverywhereTrip";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:45:11"
771528;"tyroga";"";"";0;"0";"";"";0;0;"";"2015-02-28 12:19:36"
771619;"evanatwired";"";"";0;"0";"";"";0;0;"";"2015-02-05 16:50:21"
772286;"dirtygreek";"";"George Peterson";0;"0";"";"";0;0;"";"2015-02-19 21:20:34"
772299;"802dotchris";"";"";0;"0";"";"";0;0;"";"2015-02-05 16:48:15"
772368;"MonsterCareers";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:22:45"
772390;"adamjury";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:18:28"
772414;"SteveYears";"";"";0;"0";"";"";0;0;"";"2015-02-11 14:35:49"
772471;"GrammarGirl";"";"Mignon Fogarty";0;"0";"";"";0;0;"";"2015-02-04 11:45:41"
772635;"buddha";"";"Frank";0;"0";"";"";0;0;"";"2015-02-14 21:19:24"
772844;"SecondLife";"";"Second Life Official";0;"0";"";"";0;0;"";"2015-03-05 07:24:49"
772928;"andycaster";"";"Andy Bilodeau";0;"0";"";"";0;0;"";"2015-02-06 23:23:15"
773003;"jchutchins";"";"";0;"0";"";"";0;0;"";"2015-03-04 14:17:45"
773150;"andybeach";"";"";0;"0";"";"";0;0;"";"2015-02-07 03:04:59"
773287;"mortonfox";"";"";0;"0";"";"";0;0;"";"2015-03-15 19:57:44"
773940;"egghat";"";"";0;"0";"";"";0;0;"";"2015-02-16 20:26:20"
773944;"essamz";"";"Essam Al-Zamel";0;"0";"";"";0;0;"";"2015-02-06 17:09:44"
774058;"Cyberjuan";"";"Juan Arellano";0;"0";"";"";0;0;"";"2015-02-04 11:53:08"
774096;"CaliLewis";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:04:51"
774280;"mezzoblue";"";"";0;"0";"";"";0;0;"";"2015-02-04 14:34:35"
774300;"ak";"";"Akshay";0;"0";"";"";0;0;"";"2015-02-05 22:53:43"
774392;"superblue";"";"Sarah Blue";0;"0";"";"";0;0;"";"2015-02-05 14:15:40"
774675;"stevegarfield";"";"";0;"0";"";"";0;0;"";"2015-02-05 12:00:52"
774842;"djacobs";"";"";0;"0";"";"";0;0;"";"2015-02-09 01:28:52"
774909;"Mlsif";"";"";0;"0";"";"";0;0;"";"2015-02-06 18:00:44"
774937;"stevek";"";"Steve Kemper";0;"0";"";"";0;0;"";"2015-02-05 19:47:34"
774941;"Wa";"";"Wa Conner";0;"0";"";"";0;0;"";"2015-02-04 17:29:34"
775104;"herrylaw";"";"";0;"0";"";"";0;0;"";"2015-02-04 21:11:03"
775142;"ggreeneva";"";"Greg Greene";0;"0";"";"";0;0;"";"2015-02-06 23:28:14"
775315;"shi";"";"shi";0;"0";"";"";0;0;"";"2015-02-05 11:26:31"
775407;"pjames";"";"Peter James";0;"0";"";"";0;0;"";"2015-02-25 02:33:12"
775528;"hex";"";"Hex";0;"0";"";"";0;0;"";"2015-02-05 11:47:21"
775879;"bbcradio1";"";"Radio 1";0;"0";"";"";0;0;"";"2015-02-05 14:28:34"
775947;"goodG";"";"jack Black";0;"0";"";"";0;0;"";"2015-03-04 15:40:59"
775957;"denny";"";"";0;"0";"";"";0;0;"";"2015-02-18 01:11:10"
776260;"misterjt";"";"Jason Toney";0;"0";"";"";0;0;"";"2015-02-28 01:16:48"
776397;"Saad";"";"Saad";0;"0";"";"";0;0;"";"2015-02-16 17:19:17"
776454;"Pep";"";"Pep O.";0;"0";"";"";0;0;"";"2015-02-06 22:00:35"
776654;"Braziel";"";"David Braziel";0;"0";"";"";0;0;"";"2015-03-12 17:23:02"
777070;"timohetzel";"";"";0;"0";"";"";0;0;"";"2015-02-15 02:57:56"
777121;"mja";"";"";0;"0";"";"";0;0;"";"2015-03-12 22:56:30"
777411;"phun";"";"Phu Nguyen";0;"0";"";"";0;0;"";"2015-02-04 03:21:18"
777433;"juhotunkelo";"";"";0;"0";"";"";0;0;"";"2015-02-19 20:25:41"
777560;"DavidFinch";"";"David Finch";0;"0";"";"";0;0;"";"2015-02-05 17:07:23"
777648;"despuesdeG";"";"emiligene";0;"0";"";"";0;0;"";"2015-03-04 17:02:51"
777853;"izqrdo";"";"";0;"0";"";"";0;0;"";"2015-02-15 08:47:51"
777859;"isopixel";"";"Raúl Ramírez Sánchez";0;"0";"";"";0;0;"";"2015-02-04 04:02:34"
778029;"Lor";"";"Franc";0;"0";"";"";0;0;"";"2015-02-15 05:50:40"
778057;"acarvin";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:20:53"
778086;"queenkv";"";"Kris Vera-Phillips";0;"0";"";"";0;0;"";"2015-03-13 21:22:37"
778112;"kevindente";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:14:22"
778150;"akihito";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:36:04"
778162;"DrewMcLellan";"";"";0;"0";"";"";0;0;"";"2015-02-26 02:58:08"
778446;"caseymckinnon";"";"";0;"0";"";"";0;0;"";"2015-02-25 15:30:43"
778512;"3ricj";"";"3ric Johanson";0;"0";"";"";0;0;"";"2015-02-06 15:35:36"
778618;"LaL";"";"Álvaro Catalán";0;"0";"";"";0;0;"";"2015-02-15 00:34:35"
778634;"lindo";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:24:06"
778729;"start";"";"start";0;"0";"";"";0;0;"";"2015-02-15 16:59:15"
779137;"parand";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:48:00"
779141;"kr8tr";"";"";0;"0";"";"";0;0;"";"2015-03-04 10:55:49"
779627;"linuxquestions";"";"";0;"0";"";"";0;0;"";"2015-02-11 08:47:53"
779694;"kraken";"";"";0;"0";"";"";0;0;"";"2015-02-19 19:53:28"
779715;"rudy";"";"";0;"0";"";"";0;0;"";"2015-02-04 20:20:18"
779729;"benjami";"";"Benjami Villoslada";0;"0";"";"";0;0;"";"2015-02-04 20:19:07"
779780;"firefawkes";"";"Ally Oop";0;"0";"";"";0;0;"";"2015-02-16 21:37:09"
779830;"UrbanDaddy";"";"";0;"0";"";"";0;0;"";"2015-02-06 23:29:34"
779864;"ryanbooker";"";"";0;"0";"";"";0;0;"";"2015-02-06 22:07:15"
779977;"gallir";"";"";0;"0";"";"";0;0;"";"2015-02-06 23:46:20"
780050;"akirareiko";"";"Oscar Yasser (Akira)";0;"0";"";"";0;0;"";"2015-02-05 22:34:04"
780075;"pvantees";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:04:49"
780240;"SpaceyG";"";"Grayson Daughters";0;"0";"";"";0;0;"";"2015-02-06 18:09:52"
780336;"jsalvachua";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:20:10"
780339;"ArMalik";"";"";0;"0";"";"";0;0;"";"2015-02-12 05:54:56"
780419;"shepherdfx";"";"Francis Shepherd";0;"0";"";"";0;0;"";"2015-02-09 01:42:39"
780457;"defamer";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:04:30"
780991;"amyjokim";"";"Amy Jo Kim";0;"0";"";"";0;0;"";"2015-02-05 22:23:58"
781163;"sixuntilme";"";"Kerri / Diabetes";0;"0";"";"";0;0;"";"2015-02-06 00:55:58"
781194;"jordi";"";"";0;"0";"";"";0;0;"";"2015-03-04 09:23:54"
781218;"JennieB";"";"JennieB!";0;"0";"";"";0;0;"";"2015-02-11 10:25:17"
781240;"jd";"";"jon bradford";0;"0";"";"";0;0;"";"2015-02-12 00:50:04"
781245;"cp";"";"Corey Porter";0;"0";"";"";0;0;"";"2015-02-06 00:00:09"
781277;"seamusmccauley";"";"";0;"0";"";"";0;0;"";"2015-02-09 00:16:52"
781293;"martinvars";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:40:45"
781493;"Dragos";"";"";0;"0";"";"";0;0;"";"2015-02-19 20:14:08"
781512;"icespide";"";"";0;"0";"";"";0;0;"";"2015-02-19 20:32:30"
781562;"mklopez";"";"Miguel Lopez";0;"0";"";"";0;0;"";"2015-02-05 22:48:56"
781585;"mar";"";"mike klu";0;"0";"";"";0;0;"";"2015-02-04 04:38:26"
781674;"sambrook";"";"richard sambrook";0;"0";"";"";0;0;"";"2015-02-11 09:14:15"
781690;"BrianS";"";"Brian";0;"0";"";"";0;0;"";"2015-02-24 20:10:27"
781699;"yeah";"";"";0;"0";"";"";0;0;"";"2015-02-11 09:12:41"
782010;"randomdeanna";"";"Deanna Zandt";0;"0";"";"";0;0;"";"2015-02-14 21:54:05"
782076;"Caidadelatorre";"";"";0;"0";"";"";0;0;"";"2015-02-04 21:18:21"
782296;"forever";"";"forever";0;"0";"";"";0;0;"";"2015-02-11 08:40:47"
782329;"timheuer";"";"";0;"0";"";"";0;0;"";"2015-03-05 03:40:16"
782482;"paw";"";"";0;"0";"";"";0;0;"";"2015-02-04 21:06:03"
782502;"krishnan";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:42:22"
782533;"hout";"";"Robert Houtenbos";0;"0";"";"";0;0;"";"2015-02-04 09:10:19"
782632;"3en";"";"";0;"0";"";"";0;0;"";"2015-02-09 00:56:55"
782695;"jon1979";"";"";0;"0";"";"";0;0;"";"2015-02-24 12:28:33"
783214;"twitter";"";"Twitter";0;"0";"";"";0;0;"";"2015-02-04 02:04:07"
783652;"rmaspero";"";"";0;"0";"";"";0;0;"";"2015-03-18 19:45:14"
783705;"davepeck";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:15:21"
783715;"SeanAmmirati";"";"Sean Ammirati";0;"0";"";"";0;0;"";"2015-02-19 21:31:54"
783732;"adr";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:02:59"
783771;"georgiap";"";"Georgia Popplewell";0;"0";"";"";0;0;"";"2015-02-06 17:38:20"
783775;"ffluvssg1";"";"";0;"0";"";"";0;0;"";"2015-02-06 23:13:50"
783794;"August";"";"August Trometer";0;"0";"";"";0;0;"";"2015-02-08 04:21:24"
783837;"howardweaver";"";"";0;"0";"";"";0;0;"";"2015-02-07 08:26:27"
783937;"ahockley";"";"Aaron Hockley";0;"0";"";"";0;0;"";"2015-03-04 13:52:59"
784128;"karenism";"";"";0;"0";"";"";0;0;"";"2015-02-09 02:05:46"
784206;"Fer";"";"Fernanda Ahedo";0;"0";"";"";0;0;"";"2015-02-04 14:11:58"
784304;"sxsw";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:01:52"
784466;"bored";"";"bored";0;"0";"";"";0;0;"";"2015-03-07 12:51:31"
784519;"KirinDave";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:50:44"
784560;"kev";"";"Kevin Prichard";0;"0";"";"";0;0;"";"2015-02-24 13:08:46"
784569;"edwinkort";"";"";0;"0";"";"";0;0;"";"2015-02-17 12:41:30"
784573;"lucas_gonze";"";"";0;"0";"";"";0;0;"";"2015-02-16 20:16:02"
784609;"billt";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:53:20"
784699;"adamcycle";"";"Adam";0;"0";"";"";0;0;"";"2015-02-06 01:32:08"
784782;"ketari";"";"";0;"0";"";"";0;0;"";"2015-02-27 10:43:22"
784802;"Paco";"";"Francisco Mendoza";0;"0";"";"";0;0;"";"2015-02-09 07:31:33"
784849;"ellenich";"";"";0;"0";"";"";0;0;"";"2015-04-03 04:52:57"
784856;"uncrate";"";"Uncrate";0;"0";"";"";0;0;"";"2015-02-11 20:08:53"
784885;"lernys";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:03:20"
784912;"jsnell";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:06:44"
784998;"zolliker";"";"J.S.Zolliker";0;"0";"";"";0;0;"";"2015-02-04 02:20:41"
785137;"michaelwhitney";"";"Michael Whitney";0;"0";"";"";0;0;"";"2015-02-06 23:23:17"
785238;"mrmuller";"";"";0;"0";"";"";0;0;"";"2015-02-06 16:34:12"
785264;"TheDiva";"";"";0;"0";"";"";0;0;"";"2015-02-04 08:51:29"
785451;"ferigunawan";"";"";0;"0";"";"";0;0;"";"2015-02-09 00:40:55"
785563;"DerekRichardson";"";"Derek Richardson ";0;"0";"";"";0;0;"";"2015-02-04 11:09:56"
785595;"mbl";"";"MB Linder";0;"0";"";"";0;0;"";"2015-02-04 20:59:26"
785721;"mauropm";"";"";0;"0";"";"";0;0;"";"2015-02-05 17:19:12"
785766;"fadereu";"";"(((1/f)))";0;"0";"";"";0;0;"";"2015-02-04 10:56:44"
785814;"zique";"";"Michael Yip";0;"0";"";"";0;0;"";"2015-03-04 23:47:27"
785971;"11870";"";"";0;"0";"";"";0;0;"";"2015-02-17 05:38:41"
785997;"sidekickick";"";"";0;"0";"";"";0;0;"";"2015-02-15 09:59:26"
786535;"benoitcazenave";"";"";0;"0";"";"";0;0;"";"2015-02-11 11:15:59"
786741;"mhegge";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:22:49"
786764;"bbcworldservice";"";"BBC World Service";0;"0";"";"";0;0;"";"2015-02-04 03:28:09"
786877;"pup";"";"Robert";0;"0";"";"";0;0;"";"2015-02-19 21:03:04"
787102;"dcb97";"";"Darrin Carlson";0;"0";"";"";0;0;"";"2015-02-04 09:15:34"
787237;"jmproffitt";"";"";0;"0";"";"";0;0;"";"2015-03-12 09:31:02"
787239;"dduane";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:33:53"
787295;"42pe";"";"Diego Ferreyra";0;"0";"";"";0;0;"";"2015-02-06 01:19:21"
787590;"sponge";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:21:56"
787678;"c3o";"";"";0;"0";"";"";0;0;"";"2015-02-09 02:28:44"
787830;"air";"";"";0;"0";"";"";0;0;"";"2015-02-08 02:49:12"
787940;"JoseMaldonado";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:17:18"
787986;"lalito";"";"Lalito";0;"0";"";"";0;0;"";"2015-02-06 15:53:21"
788094;"feedia";"";"John Anthony Hartman";0;"0";"";"";0;0;"";"2015-02-11 11:29:05"
788098;"Iggy";"Just a guy trying to make his way in the world. On the internet since 1999. Started my first website http://t.co/WZW0HBX5Ls around that time.";"Iggy";701;"0";"0";"0";90591;202;"en";"2015-01-29 15:10:15"
788119;"Idol";"";"";0;"0";"";"";0;0;"";"2015-02-05 13:59:20"
788250;"JamFactory";"";"";0;"0";"";"";0;0;"";"2015-02-05 13:55:32"
788524;"guardiannews";"";"";0;"0";"";"";0;0;"";"2015-02-04 01:58:23"
788585;"lihkin";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:28:50"
788628;"aubertm";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:02:26"
788670;"Anniemole";"";"";0;"0";"";"";0;0;"";"2015-02-05 13:57:53"
788673;"johnbiggs";"";"John Biggs";0;"0";"";"";0;0;"";"2015-02-04 09:51:39"
788863;"Rhymo";"";"Raimo van der Klein";0;"0";"";"";0;0;"";"2015-02-12 07:42:45"
788994;"filos";"";"Luca Filigheddu";0;"0";"";"";0;0;"";"2015-02-05 14:03:39"
789068;"PBones";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:55:04"
789158;"technosailor";"";"Aaron Brazell";0;"0";"";"";0;0;"";"2015-02-06 18:59:19"
789296;"tweber";"";"Tom Weber";0;"0";"";"";0;0;"";"2015-02-17 08:39:01"
789366;"MattYoungblood";"";"";0;"0";"";"";0;0;"";"2015-02-11 10:20:13"
789398;"Prosperity";"";"Prosperity";0;"0";"";"";0;0;"";"2015-02-24 13:18:28"
789401;"Spout";"";"Spout";0;"0";"";"";0;0;"";"2015-02-04 11:02:27"
789652;"nexus";"";"Alejandro García";0;"0";"";"";0;0;"";"2015-02-11 13:18:00"
789804;"macwingnut";"";"darren rolfe";0;"0";"";"";0;0;"";"2015-03-18 07:40:46"
789991;"davecormier";"";"dave cormier";0;"0";"";"";0;0;"";"2015-02-16 22:28:22"
790000;"servantofchaos";"";"Gavin Heaton";0;"0";"";"";0;0;"";"2015-02-06 01:32:58"
790201;"Mia";"";"";0;"0";"";"";0;0;"";"2015-03-06 03:36:38"
790205;"chadfowler";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:43:20"
790517;"scharlau";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:38:36"
790577;"dabitch";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:42:08"
790609;"elmyra";"";"";0;"0";"";"";0;0;"";"2015-02-10 11:01:56"
790680;"bbcbrasil";"";"BBCBrasil.com";0;"0";"";"";0;0;"";"2015-02-04 03:58:56"
790728;"bbcpersian";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:21:07"
790734;"PaulLomax";"";"Paul Lomax";0;"0";"";"";0;0;"";"2015-02-17 06:23:14"
790743;"akamrt";"";"";0;"0";"";"";0;0;"";"2015-04-03 04:53:50"
790790;"wii";"";"Wii";0;"0";"";"";0;0;"";"2015-02-11 09:02:01"
791045;"Curiosa";"";"Curiosa";0;"0";"";"";0;0;"";"2015-02-09 17:51:04"
